family,report,table,row,headers,cells
skin_crossfit_correction_v1,docs/benchmarks/skin_crossfit_correction_v1/report.md,1,2,"[""Correction training"", ""Mean DeltaE00"", ""Median"", ""p95"", ""Error >10"", ""Mean at80%""]","[""in_full"", ""5.8579"", ""4.8002"", ""13.6359"", ""13.79%"", ""5.4313""]"
skin_crossfit_correction_v1,docs/benchmarks/skin_crossfit_correction_v1/report.md,1,3,"[""Correction training"", ""Mean DeltaE00"", ""Median"", ""p95"", ""Error >10"", ""Mean at80%""]","[""in_matched"", ""5.6560"", ""4.6887"", ""12.9644"", ""12.50%"", ""5.2608""]"
skin_crossfit_correction_v1,docs/benchmarks/skin_crossfit_correction_v1/report.md,1,4,"[""Correction training"", ""Mean DeltaE00"", ""Median"", ""p95"", ""Error >10"", ""Mean at80%""]","[""out_person"", ""5.8945"", ""4.8164"", ""13.4503"", ""14.94%"", ""5.5260""]"
skin_crossfit_correction_v1,docs/benchmarks/skin_crossfit_correction_v1/report.md,2,1,"[""Arm"", ""People improved vs core, after seed averaging"", ""Mean person error change""]","[""in_full"", ""4/6"", ""-0.2548""]"
skin_crossfit_correction_v1,docs/benchmarks/skin_crossfit_correction_v1/report.md,2,2,"[""Arm"", ""People improved vs core, after seed averaging"", ""Mean person error change""]","[""in_matched"", ""5/6"", ""-0.4607""]"
skin_crossfit_correction_v1,docs/benchmarks/skin_crossfit_correction_v1/report.md,2,3,"[""Arm"", ""People improved vs core, after seed averaging"", ""Mean person error change""]","[""out_person"", ""5/6"", ""-0.2287""]"
skin_crossfit_correction_v1,docs/benchmarks/skin_crossfit_correction_v1/report.md,3,1,"[""Prediction table on support people"", ""Mean base error DeltaE00""]","[""in_full"", ""3.5823""]"
skin_crossfit_correction_v1,docs/benchmarks/skin_crossfit_correction_v1/report.md,3,2,"[""Prediction table on support people"", ""Mean base error DeltaE00""]","[""in_matched"", ""3.3675""]"
skin_crossfit_correction_v1,docs/benchmarks/skin_crossfit_correction_v1/report.md,3,3,"[""Prediction table on support people"", ""Mean base error DeltaE00""]","[""out_person"", ""4.3241""]"
skin_distribution_v1,docs/benchmarks/skin_distribution_v1/report.md,1,1,"[""Protocol"", ""Training / decision"", ""Mean"", ""Median"", ""p95"", ""At80%""]","[""mixed"", ""mse_mode/mean"", ""3.4406"", ""2.9776"", ""6.9316"", ""3.4407""]"
skin_distribution_v1,docs/benchmarks/skin_distribution_v1/report.md,1,2,"[""Protocol"", ""Training / decision"", ""Mean"", ""Median"", ""p95"", ""At80%""]","[""mixed"", ""mse/mean"", ""3.4694"", ""2.9208"", ""7.2176"", ""3.5295""]"
skin_distribution_v1,docs/benchmarks/skin_distribution_v1/report.md,1,3,"[""Protocol"", ""Training / decision"", ""Mean"", ""Median"", ""p95"", ""At80%""]","[""mixed"", ""gaussian/mean"", ""3.4605"", ""2.9191"", ""7.5348"", ""3.2709""]"
skin_distribution_v1,docs/benchmarks/skin_distribution_v1/report.md,1,4,"[""Protocol"", ""Training / decision"", ""Mean"", ""Median"", ""p95"", ""At80%""]","[""mixed"", ""gaussian/decision3"", ""3.4605"", ""2.9191"", ""7.5348"", ""3.2709""]"
skin_distribution_v1,docs/benchmarks/skin_distribution_v1/report.md,1,5,"[""Protocol"", ""Training / decision"", ""Mean"", ""Median"", ""p95"", ""At80%""]","[""mixed"", ""mdn4/mean"", ""3.5484"", ""3.0789"", ""7.3575"", ""3.4376""]"
skin_distribution_v1,docs/benchmarks/skin_distribution_v1/report.md,1,6,"[""Protocol"", ""Training / decision"", ""Mean"", ""Median"", ""p95"", ""At80%""]","[""mixed"", ""mdn4/decision3"", ""3.7181"", ""3.1801"", ""8.2025"", ""3.5810""]"
skin_distribution_v1,docs/benchmarks/skin_distribution_v1/report.md,1,7,"[""Protocol"", ""Training / decision"", ""Mean"", ""Median"", ""p95"", ""At80%""]","[""mixed"", ""mdn4/decision2"", ""3.5766"", ""3.0898"", ""7.4244"", ""3.4507""]"
skin_distribution_v1,docs/benchmarks/skin_distribution_v1/report.md,1,8,"[""Protocol"", ""Training / decision"", ""Mean"", ""Median"", ""p95"", ""At80%""]","[""from_SLR"", ""mse_mode/mean"", ""5.0193"", ""4.8340"", ""9.7825"", ""5.1087""]"
skin_distribution_v1,docs/benchmarks/skin_distribution_v1/report.md,1,9,"[""Protocol"", ""Training / decision"", ""Mean"", ""Median"", ""p95"", ""At80%""]","[""from_SLR"", ""mse/mean"", ""4.9838"", ""4.6078"", ""9.4551"", ""5.0986""]"
skin_distribution_v1,docs/benchmarks/skin_distribution_v1/report.md,1,10,"[""Protocol"", ""Training / decision"", ""Mean"", ""Median"", ""p95"", ""At80%""]","[""from_SLR"", ""gaussian/mean"", ""5.6571"", ""5.4041"", ""11.2796"", ""5.4955""]"
skin_distribution_v1,docs/benchmarks/skin_distribution_v1/report.md,1,11,"[""Protocol"", ""Training / decision"", ""Mean"", ""Median"", ""p95"", ""At80%""]","[""from_SLR"", ""gaussian/decision3"", ""5.6571"", ""5.4041"", ""11.2796"", ""5.4955""]"
skin_distribution_v1,docs/benchmarks/skin_distribution_v1/report.md,1,12,"[""Protocol"", ""Training / decision"", ""Mean"", ""Median"", ""p95"", ""At80%""]","[""from_SLR"", ""mdn4/mean"", ""5.4148"", ""4.8055"", ""11.0887"", ""5.2370""]"
skin_distribution_v1,docs/benchmarks/skin_distribution_v1/report.md,1,13,"[""Protocol"", ""Training / decision"", ""Mean"", ""Median"", ""p95"", ""At80%""]","[""from_SLR"", ""mdn4/decision3"", ""5.4146"", ""4.8235"", ""10.7878"", ""5.3228""]"
skin_distribution_v1,docs/benchmarks/skin_distribution_v1/report.md,1,14,"[""Protocol"", ""Training / decision"", ""Mean"", ""Median"", ""p95"", ""At80%""]","[""from_SLR"", ""mdn4/decision2"", ""5.4057"", ""4.8141"", ""10.8585"", ""5.2748""]"
skin_distribution_v1,docs/benchmarks/skin_distribution_v1/report.md,1,15,"[""Protocol"", ""Training / decision"", ""Mean"", ""Median"", ""p95"", ""At80%""]","[""from_ipod"", ""mse_mode/mean"", ""5.9635"", ""5.5527"", ""11.0896"", ""5.7914""]"
skin_distribution_v1,docs/benchmarks/skin_distribution_v1/report.md,1,16,"[""Protocol"", ""Training / decision"", ""Mean"", ""Median"", ""p95"", ""At80%""]","[""from_ipod"", ""mse/mean"", ""6.3885"", ""6.1364"", ""11.5979"", ""6.6570""]"
skin_distribution_v1,docs/benchmarks/skin_distribution_v1/report.md,1,17,"[""Protocol"", ""Training / decision"", ""Mean"", ""Median"", ""p95"", ""At80%""]","[""from_ipod"", ""gaussian/mean"", ""5.7474"", ""5.4467"", ""10.2485"", ""5.9326""]"
skin_distribution_v1,docs/benchmarks/skin_distribution_v1/report.md,1,18,"[""Protocol"", ""Training / decision"", ""Mean"", ""Median"", ""p95"", ""At80%""]","[""from_ipod"", ""gaussian/decision3"", ""5.7474"", ""5.4467"", ""10.2485"", ""5.9326""]"
skin_distribution_v1,docs/benchmarks/skin_distribution_v1/report.md,1,19,"[""Protocol"", ""Training / decision"", ""Mean"", ""Median"", ""p95"", ""At80%""]","[""from_ipod"", ""mdn4/mean"", ""6.4005"", ""5.9157"", ""10.9951"", ""6.8924""]"
skin_distribution_v1,docs/benchmarks/skin_distribution_v1/report.md,1,20,"[""Protocol"", ""Training / decision"", ""Mean"", ""Median"", ""p95"", ""At80%""]","[""from_ipod"", ""mdn4/decision3"", ""6.8962"", ""6.6337"", ""11.6709"", ""7.2382""]"
skin_distribution_v1,docs/benchmarks/skin_distribution_v1/report.md,1,21,"[""Protocol"", ""Training / decision"", ""Mean"", ""Median"", ""p95"", ""At80%""]","[""from_ipod"", ""mdn4/decision2"", ""6.7023"", ""6.2623"", ""11.3796"", ""7.0791""]"
skin_distribution_v1,docs/benchmarks/skin_distribution_v1/report.md,2,1,"[""Protocol"", ""Candidate vs control"", ""Image mean difference"", ""Patient95% interval"", ""All3seeds improve""]","[""mixed"", ""mse/mean vs mse_mode/mean"", ""0.0288"", ""[-0.0705, 0.1130]"", ""False""]"
skin_distribution_v1,docs/benchmarks/skin_distribution_v1/report.md,2,2,"[""Protocol"", ""Candidate vs control"", ""Image mean difference"", ""Patient95% interval"", ""All3seeds improve""]","[""mixed"", ""gaussian/mean vs mse_mode/mean"", ""0.0199"", ""[-0.0889, 0.1109]"", ""False""]"
skin_distribution_v1,docs/benchmarks/skin_distribution_v1/report.md,2,3,"[""Protocol"", ""Candidate vs control"", ""Image mean difference"", ""Patient95% interval"", ""All3seeds improve""]","[""mixed"", ""mdn4/mean vs mse_mode/mean"", ""0.1078"", ""[0.0298, 0.1733]"", ""False""]"
skin_distribution_v1,docs/benchmarks/skin_distribution_v1/report.md,2,4,"[""Protocol"", ""Candidate vs control"", ""Image mean difference"", ""Patient95% interval"", ""All3seeds improve""]","[""mixed"", ""mdn4/decision3 vs gaussian/decision3"", ""0.2576"", ""[0.1405, 0.3642]"", ""False""]"
skin_distribution_v1,docs/benchmarks/skin_distribution_v1/report.md,2,5,"[""Protocol"", ""Candidate vs control"", ""Image mean difference"", ""Patient95% interval"", ""All3seeds improve""]","[""mixed"", ""mdn4/decision3 vs mdn4/mean"", ""0.1697"", ""[0.1175, 0.2194]"", ""False""]"
skin_distribution_v1,docs/benchmarks/skin_distribution_v1/report.md,2,6,"[""Protocol"", ""Candidate vs control"", ""Image mean difference"", ""Patient95% interval"", ""All3seeds improve""]","[""from_SLR"", ""mse/mean vs mse_mode/mean"", ""-0.0355"", ""[-0.1798, 0.1745]"", ""False""]"
skin_distribution_v1,docs/benchmarks/skin_distribution_v1/report.md,2,7,"[""Protocol"", ""Candidate vs control"", ""Image mean difference"", ""Patient95% interval"", ""All3seeds improve""]","[""from_SLR"", ""gaussian/mean vs mse_mode/mean"", ""0.6378"", ""[-0.4168, 1.2731]"", ""False""]"
skin_distribution_v1,docs/benchmarks/skin_distribution_v1/report.md,2,8,"[""Protocol"", ""Candidate vs control"", ""Image mean difference"", ""Patient95% interval"", ""All3seeds improve""]","[""from_SLR"", ""mdn4/mean vs mse_mode/mean"", ""0.3955"", ""[-0.9054, 1.1268]"", ""False""]"
skin_distribution_v1,docs/benchmarks/skin_distribution_v1/report.md,2,9,"[""Protocol"", ""Candidate vs control"", ""Image mean difference"", ""Patient95% interval"", ""All3seeds improve""]","[""from_SLR"", ""mdn4/decision3 vs gaussian/decision3"", ""-0.2425"", ""[-0.6360, 0.2521]"", ""True""]"
skin_distribution_v1,docs/benchmarks/skin_distribution_v1/report.md,2,10,"[""Protocol"", ""Candidate vs control"", ""Image mean difference"", ""Patient95% interval"", ""All3seeds improve""]","[""from_SLR"", ""mdn4/decision3 vs mdn4/mean"", ""-0.0002"", ""[-0.3280, 0.1824]"", ""False""]"
skin_distribution_v1,docs/benchmarks/skin_distribution_v1/report.md,2,11,"[""Protocol"", ""Candidate vs control"", ""Image mean difference"", ""Patient95% interval"", ""All3seeds improve""]","[""from_ipod"", ""mse/mean vs mse_mode/mean"", ""0.4250"", ""[-0.5884, 1.3422]"", ""False""]"
skin_distribution_v1,docs/benchmarks/skin_distribution_v1/report.md,2,12,"[""Protocol"", ""Candidate vs control"", ""Image mean difference"", ""Patient95% interval"", ""All3seeds improve""]","[""from_ipod"", ""gaussian/mean vs mse_mode/mean"", ""-0.2161"", ""[-0.7385, 0.4679]"", ""False""]"
skin_distribution_v1,docs/benchmarks/skin_distribution_v1/report.md,2,13,"[""Protocol"", ""Candidate vs control"", ""Image mean difference"", ""Patient95% interval"", ""All3seeds improve""]","[""from_ipod"", ""mdn4/mean vs mse_mode/mean"", ""0.4370"", ""[-0.6224, 1.4260]"", ""False""]"
skin_distribution_v1,docs/benchmarks/skin_distribution_v1/report.md,2,14,"[""Protocol"", ""Candidate vs control"", ""Image mean difference"", ""Patient95% interval"", ""All3seeds improve""]","[""from_ipod"", ""mdn4/decision3 vs gaussian/decision3"", ""1.1488"", ""[0.2460, 1.8868]"", ""False""]"
skin_distribution_v1,docs/benchmarks/skin_distribution_v1/report.md,2,15,"[""Protocol"", ""Candidate vs control"", ""Image mean difference"", ""Patient95% interval"", ""All3seeds improve""]","[""from_ipod"", ""mdn4/decision3 vs mdn4/mean"", ""0.4957"", ""[0.1298, 0.9288]"", ""False""]"
skin_distribution_v1,docs/benchmarks/skin_distribution_v1/report.md,3,1,"[""Protocol"", ""Density"", ""Mean1024"", ""Mean4096"", ""At80%4096""]","[""mixed"", ""gaussian"", ""3.4605"", ""3.4605"", ""3.2593""]"
skin_distribution_v1,docs/benchmarks/skin_distribution_v1/report.md,3,2,"[""Protocol"", ""Density"", ""Mean1024"", ""Mean4096"", ""At80%4096""]","[""mixed"", ""mdn4"", ""3.6015"", ""3.5993"", ""3.4788""]"
skin_distribution_v1,docs/benchmarks/skin_distribution_v1/report.md,3,3,"[""Protocol"", ""Density"", ""Mean1024"", ""Mean4096"", ""At80%4096""]","[""from_SLR"", ""gaussian"", ""5.6571"", ""5.6571"", ""5.4955""]"
skin_distribution_v1,docs/benchmarks/skin_distribution_v1/report.md,3,4,"[""Protocol"", ""Density"", ""Mean1024"", ""Mean4096"", ""At80%4096""]","[""from_SLR"", ""mdn4"", ""5.3926"", ""5.3897"", ""5.2960""]"
skin_distribution_v1,docs/benchmarks/skin_distribution_v1/report.md,3,5,"[""Protocol"", ""Density"", ""Mean1024"", ""Mean4096"", ""At80%4096""]","[""from_ipod"", ""gaussian"", ""5.7474"", ""5.7474"", ""5.9347""]"
skin_distribution_v1,docs/benchmarks/skin_distribution_v1/report.md,3,6,"[""Protocol"", ""Density"", ""Mean1024"", ""Mean4096"", ""At80%4096""]","[""from_ipod"", ""mdn4"", ""6.8491"", ""6.8491"", ""7.1584""]"
skin_expert_anchor_v1,docs/benchmarks/skin_expert_anchor_v1/report.md,1,1,"[""Protocol"", ""Arm"", ""Mean"", ""Median"", ""p95"", ""Mean at 80%""]","[""mixed"", ""baseline_raw"", ""3.4406"", ""2.9776"", ""6.9316"", ""3.3631""]"
skin_expert_anchor_v1,docs/benchmarks/skin_expert_anchor_v1/report.md,1,2,"[""Protocol"", ""Arm"", ""Mean"", ""Median"", ""p95"", ""Mean at 80%""]","[""mixed"", ""baseline_paired"", ""3.5619"", ""3.0658"", ""7.2012"", ""3.4679""]"
skin_expert_anchor_v1,docs/benchmarks/skin_expert_anchor_v1/report.md,1,3,"[""Protocol"", ""Arm"", ""Mean"", ""Median"", ""p95"", ""Mean at 80%""]","[""mixed"", ""plain_raw"", ""3.4770"", ""2.9910"", ""7.0725"", ""3.4162""]"
skin_expert_anchor_v1,docs/benchmarks/skin_expert_anchor_v1/report.md,1,4,"[""Protocol"", ""Arm"", ""Mean"", ""Median"", ""p95"", ""Mean at 80%""]","[""mixed"", ""plain_paired"", ""3.5436"", ""3.0482"", ""7.1905"", ""3.4722""]"
skin_expert_anchor_v1,docs/benchmarks/skin_expert_anchor_v1/report.md,1,5,"[""Protocol"", ""Arm"", ""Mean"", ""Median"", ""p95"", ""Mean at 80%""]","[""mixed"", ""uniform_anchor_raw"", ""3.4755"", ""2.9683"", ""7.0491"", ""3.4225""]"
skin_expert_anchor_v1,docs/benchmarks/skin_expert_anchor_v1/report.md,1,6,"[""Protocol"", ""Arm"", ""Mean"", ""Median"", ""p95"", ""Mean at 80%""]","[""mixed"", ""uniform_anchor_paired"", ""3.5383"", ""3.1241"", ""7.1313"", ""3.4445""]"
skin_expert_anchor_v1,docs/benchmarks/skin_expert_anchor_v1/report.md,1,7,"[""Protocol"", ""Arm"", ""Mean"", ""Median"", ""p95"", ""Mean at 80%""]","[""mixed"", ""conditional_raw"", ""3.5004"", ""2.9766"", ""7.0508"", ""3.3989""]"
skin_expert_anchor_v1,docs/benchmarks/skin_expert_anchor_v1/report.md,1,8,"[""Protocol"", ""Arm"", ""Mean"", ""Median"", ""p95"", ""Mean at 80%""]","[""mixed"", ""conditional_paired"", ""3.6070"", ""3.2080"", ""7.2163"", ""3.5151""]"
skin_expert_anchor_v1,docs/benchmarks/skin_expert_anchor_v1/report.md,1,9,"[""Protocol"", ""Arm"", ""Mean"", ""Median"", ""p95"", ""Mean at 80%""]","[""from_SLR"", ""baseline_raw"", ""5.0193"", ""4.8340"", ""9.7825"", ""5.1031""]"
skin_expert_anchor_v1,docs/benchmarks/skin_expert_anchor_v1/report.md,1,10,"[""Protocol"", ""Arm"", ""Mean"", ""Median"", ""p95"", ""Mean at 80%""]","[""from_SLR"", ""baseline_paired"", ""4.8328"", ""4.7462"", ""9.2002"", ""4.8112""]"
skin_expert_anchor_v1,docs/benchmarks/skin_expert_anchor_v1/report.md,1,11,"[""Protocol"", ""Arm"", ""Mean"", ""Median"", ""p95"", ""Mean at 80%""]","[""from_SLR"", ""plain_raw"", ""5.8301"", ""5.4395"", ""11.2459"", ""5.3698""]"
skin_expert_anchor_v1,docs/benchmarks/skin_expert_anchor_v1/report.md,1,12,"[""Protocol"", ""Arm"", ""Mean"", ""Median"", ""p95"", ""Mean at 80%""]","[""from_SLR"", ""plain_paired"", ""5.4150"", ""4.9757"", ""10.8473"", ""4.9554""]"
skin_expert_anchor_v1,docs/benchmarks/skin_expert_anchor_v1/report.md,1,13,"[""Protocol"", ""Arm"", ""Mean"", ""Median"", ""p95"", ""Mean at 80%""]","[""from_SLR"", ""uniform_anchor_raw"", ""5.6433"", ""5.4743"", ""10.4964"", ""5.3540""]"
skin_expert_anchor_v1,docs/benchmarks/skin_expert_anchor_v1/report.md,1,14,"[""Protocol"", ""Arm"", ""Mean"", ""Median"", ""p95"", ""Mean at 80%""]","[""from_SLR"", ""uniform_anchor_paired"", ""5.2683"", ""4.9777"", ""10.1849"", ""5.0154""]"
skin_expert_anchor_v1,docs/benchmarks/skin_expert_anchor_v1/report.md,1,15,"[""Protocol"", ""Arm"", ""Mean"", ""Median"", ""p95"", ""Mean at 80%""]","[""from_SLR"", ""conditional_raw"", ""6.2317"", ""6.0018"", ""11.6676"", ""6.2160""]"
skin_expert_anchor_v1,docs/benchmarks/skin_expert_anchor_v1/report.md,1,16,"[""Protocol"", ""Arm"", ""Mean"", ""Median"", ""p95"", ""Mean at 80%""]","[""from_SLR"", ""conditional_paired"", ""5.3966"", ""5.1289"", ""9.8849"", ""5.1184""]"
skin_expert_anchor_v1,docs/benchmarks/skin_expert_anchor_v1/report.md,1,17,"[""Protocol"", ""Arm"", ""Mean"", ""Median"", ""p95"", ""Mean at 80%""]","[""from_ipod"", ""baseline_raw"", ""5.9635"", ""5.5527"", ""11.0896"", ""6.1970""]"
skin_expert_anchor_v1,docs/benchmarks/skin_expert_anchor_v1/report.md,1,18,"[""Protocol"", ""Arm"", ""Mean"", ""Median"", ""p95"", ""Mean at 80%""]","[""from_ipod"", ""baseline_paired"", ""5.9520"", ""5.6234"", ""10.7105"", ""6.0121""]"
skin_expert_anchor_v1,docs/benchmarks/skin_expert_anchor_v1/report.md,1,19,"[""Protocol"", ""Arm"", ""Mean"", ""Median"", ""p95"", ""Mean at 80%""]","[""from_ipod"", ""plain_raw"", ""5.5087"", ""5.3784"", ""9.4012"", ""5.8382""]"
skin_expert_anchor_v1,docs/benchmarks/skin_expert_anchor_v1/report.md,1,20,"[""Protocol"", ""Arm"", ""Mean"", ""Median"", ""p95"", ""Mean at 80%""]","[""from_ipod"", ""plain_paired"", ""5.3047"", ""5.1265"", ""9.5612"", ""5.5999""]"
skin_expert_anchor_v1,docs/benchmarks/skin_expert_anchor_v1/report.md,1,21,"[""Protocol"", ""Arm"", ""Mean"", ""Median"", ""p95"", ""Mean at 80%""]","[""from_ipod"", ""uniform_anchor_raw"", ""6.7628"", ""6.3749"", ""11.6373"", ""7.2334""]"
skin_expert_anchor_v1,docs/benchmarks/skin_expert_anchor_v1/report.md,1,22,"[""Protocol"", ""Arm"", ""Mean"", ""Median"", ""p95"", ""Mean at 80%""]","[""from_ipod"", ""uniform_anchor_paired"", ""5.7660"", ""5.6213"", ""9.8701"", ""6.0936""]"
skin_expert_anchor_v1,docs/benchmarks/skin_expert_anchor_v1/report.md,1,23,"[""Protocol"", ""Arm"", ""Mean"", ""Median"", ""p95"", ""Mean at 80%""]","[""from_ipod"", ""conditional_raw"", ""6.1566"", ""5.8291"", ""10.4416"", ""6.5216""]"
skin_expert_anchor_v1,docs/benchmarks/skin_expert_anchor_v1/report.md,1,24,"[""Protocol"", ""Arm"", ""Mean"", ""Median"", ""p95"", ""Mean at 80%""]","[""from_ipod"", ""conditional_paired"", ""5.6578"", ""5.5357"", ""10.0006"", ""6.0675""]"
skin_expert_anchor_v1,docs/benchmarks/skin_expert_anchor_v1/report.md,2,1,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval"", ""All 3 seeds""]","[""mixed"", ""baseline_paired vs baseline_raw"", ""0.1213"", ""[-0.0416, 0.2869]"", ""False""]"
skin_expert_anchor_v1,docs/benchmarks/skin_expert_anchor_v1/report.md,2,2,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval"", ""All 3 seeds""]","[""mixed"", ""plain_raw vs baseline_raw"", ""0.0364"", ""[-0.0886, 0.1456]"", ""False""]"
skin_expert_anchor_v1,docs/benchmarks/skin_expert_anchor_v1/report.md,2,3,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval"", ""All 3 seeds""]","[""mixed"", ""plain_paired vs baseline_raw"", ""0.1030"", ""[-0.0987, 0.3114]"", ""False""]"
skin_expert_anchor_v1,docs/benchmarks/skin_expert_anchor_v1/report.md,2,4,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval"", ""All 3 seeds""]","[""mixed"", ""uniform_anchor_raw vs baseline_raw"", ""0.0350"", ""[-0.0474, 0.1294]"", ""False""]"
skin_expert_anchor_v1,docs/benchmarks/skin_expert_anchor_v1/report.md,2,5,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval"", ""All 3 seeds""]","[""mixed"", ""uniform_anchor_paired vs baseline_raw"", ""0.0977"", ""[-0.0293, 0.2341]"", ""False""]"
skin_expert_anchor_v1,docs/benchmarks/skin_expert_anchor_v1/report.md,2,6,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval"", ""All 3 seeds""]","[""mixed"", ""conditional_raw vs baseline_raw"", ""0.0598"", ""[-0.0368, 0.1326]"", ""False""]"
skin_expert_anchor_v1,docs/benchmarks/skin_expert_anchor_v1/report.md,2,7,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval"", ""All 3 seeds""]","[""mixed"", ""conditional_paired vs baseline_raw"", ""0.1664"", ""[0.0654, 0.2760]"", ""False""]"
skin_expert_anchor_v1,docs/benchmarks/skin_expert_anchor_v1/report.md,2,8,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval"", ""All 3 seeds""]","[""mixed"", ""conditional_raw vs uniform_anchor_raw"", ""0.0248"", ""[-0.0614, 0.1187]"", ""False""]"
skin_expert_anchor_v1,docs/benchmarks/skin_expert_anchor_v1/report.md,2,9,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval"", ""All 3 seeds""]","[""mixed"", ""conditional_paired vs uniform_anchor_paired"", ""0.0687"", ""[0.0307, 0.1031]"", ""False""]"
skin_expert_anchor_v1,docs/benchmarks/skin_expert_anchor_v1/report.md,2,10,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval"", ""All 3 seeds""]","[""mixed"", ""plain_paired vs plain_raw"", ""0.0667"", ""[-0.1283, 0.2617]"", ""False""]"
skin_expert_anchor_v1,docs/benchmarks/skin_expert_anchor_v1/report.md,2,11,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval"", ""All 3 seeds""]","[""mixed"", ""uniform_anchor_paired vs uniform_anchor_raw"", ""0.0628"", ""[0.0047, 0.1183]"", ""False""]"
skin_expert_anchor_v1,docs/benchmarks/skin_expert_anchor_v1/report.md,2,12,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval"", ""All 3 seeds""]","[""mixed"", ""conditional_paired vs conditional_raw"", ""0.1067"", ""[0.0264, 0.1727]"", ""False""]"
skin_expert_anchor_v1,docs/benchmarks/skin_expert_anchor_v1/report.md,2,13,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval"", ""All 3 seeds""]","[""from_SLR"", ""baseline_paired vs baseline_raw"", ""-0.1865"", ""[-0.7170, 0.6199]"", ""False""]"
skin_expert_anchor_v1,docs/benchmarks/skin_expert_anchor_v1/report.md,2,14,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval"", ""All 3 seeds""]","[""from_SLR"", ""plain_raw vs baseline_raw"", ""0.8108"", ""[0.0094, 1.9716]"", ""False""]"
skin_expert_anchor_v1,docs/benchmarks/skin_expert_anchor_v1/report.md,2,15,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval"", ""All 3 seeds""]","[""from_SLR"", ""plain_paired vs baseline_raw"", ""0.3957"", ""[-0.5793, 1.8465]"", ""False""]"
skin_expert_anchor_v1,docs/benchmarks/skin_expert_anchor_v1/report.md,2,16,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval"", ""All 3 seeds""]","[""from_SLR"", ""uniform_anchor_raw vs baseline_raw"", ""0.6240"", ""[0.1021, 1.4576]"", ""False""]"
skin_expert_anchor_v1,docs/benchmarks/skin_expert_anchor_v1/report.md,2,17,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval"", ""All 3 seeds""]","[""from_SLR"", ""uniform_anchor_paired vs baseline_raw"", ""0.2490"", ""[-0.5710, 1.5130]"", ""False""]"
skin_expert_anchor_v1,docs/benchmarks/skin_expert_anchor_v1/report.md,2,18,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval"", ""All 3 seeds""]","[""from_SLR"", ""conditional_raw vs baseline_raw"", ""1.2124"", ""[-0.1443, 2.2976]"", ""False""]"
skin_expert_anchor_v1,docs/benchmarks/skin_expert_anchor_v1/report.md,2,19,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval"", ""All 3 seeds""]","[""from_SLR"", ""conditional_paired vs baseline_raw"", ""0.3773"", ""[-0.7681, 2.0530]"", ""False""]"
skin_expert_anchor_v1,docs/benchmarks/skin_expert_anchor_v1/report.md,2,20,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval"", ""All 3 seeds""]","[""from_SLR"", ""conditional_raw vs uniform_anchor_raw"", ""0.5885"", ""[-0.2464, 1.9854]"", ""False""]"
skin_expert_anchor_v1,docs/benchmarks/skin_expert_anchor_v1/report.md,2,21,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval"", ""All 3 seeds""]","[""from_SLR"", ""conditional_paired vs uniform_anchor_paired"", ""0.1283"", ""[-0.1971, 0.5400]"", ""False""]"
skin_expert_anchor_v1,docs/benchmarks/skin_expert_anchor_v1/report.md,2,22,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval"", ""All 3 seeds""]","[""from_SLR"", ""plain_paired vs plain_raw"", ""-0.4151"", ""[-0.5887, -0.1252]"", ""True""]"
skin_expert_anchor_v1,docs/benchmarks/skin_expert_anchor_v1/report.md,2,23,"[""Protocol"", ""Candidate vs control"", ""Mean difference"", ""Patient 95% interval"", ""All 3 seeds""]","[""from_SLR"", ""uniform_anchor_paired vs uniform_anchor_raw"", ""-0.3750"", ""[-0.6731, 0.0553]"", ""False""]"
